image_name,class,x,y,w,h
BloodImage_00339.jpg,RBC,0.9245,0.108,0.3343,0.2972
BloodImage_00339.jpg,RBC,0.128,0.1872,0.358,0.4161
BloodImage_00339.jpg,RBC,0.8887,0.661,0.2899,0.3497
BloodImage_00339.jpg,RBC,0.9587,0.446,0.2189,0.3951
BloodImage_00339.jpg,RBC,0.7989,0.4717,0.4645,0.4021
BloodImage_00339.jpg,WBC,0.5024,0.4973,0.7751,0.7378
BloodImage_00339.jpg,Platelets,0.5405,0.8995,0.1183,0.1573
BloodImage_00339.jpg,Platelets,0.2464,0.2214,0.1657,0.1713
BloodImage_00340.jpg,RBC,0.5811,0.646,0.3462,0.3846
BloodImage_00340.jpg,RBC,0.7409,0.216,0.3846,0.3986
BloodImage_00340.jpg,RBC,0.3506,0.2321,0.3462,0.4021
BloodImage_00340.jpg,RBC,0.1804,0.3273,0.3402,0.4196
BloodImage_00340.jpg,RBC,0.1717,0.539,0.3609,0.4266
BloodImage_00340.jpg,RBC,0.2893,0.7968,0.3728,0.3252
BloodImage_00340.jpg,RBC,0.4579,0.4492,0.355,0.3986
BloodImage_00340.jpg,RBC,0.3466,0.5893,0.3905,0.3531
BloodImage_00340.jpg,RBC,0.775,0.4695,0.3047,0.3462
BloodImage_00340.jpg,RBC,0.57,0.0791,0.3698,0.2517
BloodImage_00340.jpg,RBC,0.8514,0.4567,0.2633,0.4441
BloodImage_00340.jpg,WBC,0.5636,0.8941,0.6834,0.4336
BloodImage_00341.jpg,RBC,0.3156,0.5091,0.3107,0.4056
BloodImage_00341.jpg,RBC,0.1812,0.6995,0.3846,0.3566
BloodImage_00341.jpg,RBC,0.1479,0.4032,0.355,0.4161
BloodImage_00341.jpg,RBC,0.1852,0.1989,0.3462,0.3357
BloodImage_00341.jpg,RBC,0.4944,0.7455,0.2604,0.3951
BloodImage_00341.jpg,RBC,0.3315,0.8021,0.3343,0.3706
BloodImage_00341.jpg,RBC,0.6256,0.1123,0.4053,0.3601
BloodImage_00341.jpg,RBC,0.1693,0.9273,0.3166,0.3042
BloodImage_00341.jpg,RBC,0.6486,0.8299,0.3609,0.3357
BloodImage_00341.jpg,WBC,0.7456,0.4139,0.6686,0.8636
BloodImage_00342.jpg,RBC,0.5898,0.1412,0.3254,0.3846
BloodImage_00342.jpg,RBC,0.8347,0.3316,0.3254,0.3846
BloodImage_00342.jpg,RBC,0.1558,0.2642,0.2367,0.3811
BloodImage_00342.jpg,RBC,0.756,0.5861,0.2988,0.3776
BloodImage_00342.jpg,RBC,0.2114,0.7979,0.3491,0.3427
BloodImage_00342.jpg,RBC,0.4014,0.0781,0.2929,0.2483
BloodImage_00342.jpg,RBC,0.8506,0.9551,0.2544,0.2343
BloodImage_00342.jpg,RBC,0.6057,0.6652,0.3491,0.3846
BloodImage_00342.jpg,WBC,0.4221,0.5005,0.9142,0.8951
BloodImage_00343.jpg,RBC,0.872,0.5326,0.3817,0.3776
BloodImage_00343.jpg,RBC,0.9237,0.7433,0.3314,0.3392
BloodImage_00343.jpg,RBC,0.2568,0.4289,0.3876,0.3042
BloodImage_00343.jpg,RBC,0.2878,0.7037,0.0,0.0
BloodImage_00343.jpg,RBC,0.5024,0.5422,0.355,0.3741
BloodImage_00343.jpg,RBC,0.9245,0.1283,0.3462,0.4126
BloodImage_00343.jpg,RBC,0.1312,0.1102,0.2988,0.3252
BloodImage_00343.jpg,RBC,0.2647,0.1786,0.2041,0.4301
BloodImage_00343.jpg,RBC,0.6097,0.8225,0.2692,0.4161
BloodImage_00343.jpg,Platelets,0.039,0.8246,0.1391,0.1713
BloodImage_00343.jpg,Platelets,0.1494,0.493,0.142,0.1713
BloodImage_00343.jpg,WBC,0.4833,0.1647,0.716,0.5315
BloodImage_00344.jpg,RBC,0.9118,0.4642,0.2633,0.3007
BloodImage_00344.jpg,RBC,0.6328,0.7455,0.3018,0.4091
BloodImage_00344.jpg,RBC,0.0827,0.8385,0.284,0.3147
BloodImage_00344.jpg,RBC,0.7146,0.9529,0.3935,0.2273
BloodImage_00344.jpg,RBC,0.4976,0.9316,0.3491,0.3112
BloodImage_00344.jpg,RBC,0.4762,0.7465,0.3166,0.3636
BloodImage_00344.jpg,RBC,0.6598,0.1123,0.4024,0.3601
BloodImage_00344.jpg,RBC,0.8911,0.8738,0.3284,0.3252
BloodImage_00344.jpg,RBC,0.1351,0.1722,0.2604,0.479
BloodImage_00344.jpg,RBC,0.6033,0.3529,0.3639,0.3357
BloodImage_00344.jpg,RBC,0.1407,0.6043,0.3462,0.3252
BloodImage_00344.jpg,RBC,0.2194,0.785,0.3195,0.3217
BloodImage_00344.jpg,Platelets,0.0866,0.4374,0.1568,0.1503
BloodImage_00344.jpg,WBC,0.3259,0.4995,0.7751,0.8776
BloodImage_00345.jpg,RBC,0.4277,0.7037,0.3905,0.4406
BloodImage_00345.jpg,RBC,0.8251,0.6332,0.2485,0.3007
BloodImage_00345.jpg,RBC,0.6804,0.7166,0.3136,0.3147
BloodImage_00345.jpg,RBC,0.6995,0.4107,0.284,0.2797
BloodImage_00345.jpg,RBC,0.5278,0.4749,0.3254,0.3077
BloodImage_00345.jpg,RBC,0.3641,0.262,0.2722,0.3252
BloodImage_00345.jpg,RBC,0.1876,0.2214,0.3195,0.3881
BloodImage_00345.jpg,RBC,0.5485,0.1497,0.3491,0.3566
BloodImage_00345.jpg,RBC,0.8084,0.2246,0.3343,0.3776
BloodImage_00345.jpg,RBC,0.2035,0.6952,0.2959,0.3217
BloodImage_00345.jpg,RBC,0.1494,0.4781,0.3195,0.4021
BloodImage_00345.jpg,RBC,0.5715,0.8995,0.3225,0.3741
BloodImage_00345.jpg,WBC,0.8275,0.8567,0.7012,0.5559
BloodImage_00346.jpg,RBC,0.7194,0.2524,0.2929,0.3497
BloodImage_00346.jpg,RBC,0.3045,0.539,0.3166,0.3566
BloodImage_00346.jpg,RBC,0.5231,0.3262,0.2426,0.3322
BloodImage_00346.jpg,RBC,0.5922,0.4652,0.3107,0.4231
BloodImage_00346.jpg,RBC,0.4221,0.1957,0.2574,0.3601
BloodImage_00346.jpg,RBC,0.7512,0.6396,0.3757,0.3846
BloodImage_00346.jpg,RBC,0.8784,0.3401,0.3757,0.4196
BloodImage_00346.jpg,RBC,0.1614,0.4171,0.3935,0.2727
BloodImage_00346.jpg,RBC,0.1057,0.8813,0.2988,0.3287
BloodImage_00346.jpg,RBC,0.1248,0.093,0.2515,0.2972
BloodImage_00346.jpg,RBC,0.2989,0.2182,0.2959,0.3986
BloodImage_00346.jpg,RBC,0.597,0.0856,0.3343,0.2727
BloodImage_00346.jpg,RBC,0.9587,0.8674,0.2189,0.4021
BloodImage_00346.jpg,WBC,0.4459,0.8064,0.7012,0.7203
BloodImage_00347.jpg,RBC,0.2655,0.5251,0.3432,0.3462
BloodImage_00347.jpg,RBC,0.3601,0.7444,0.2988,0.3636
BloodImage_00347.jpg,RBC,0.2576,0.7572,0.2722,0.3147
BloodImage_00347.jpg,RBC,0.3887,0.1166,0.3402,0.3741
BloodImage_00347.jpg,RBC,0.7981,0.8599,0.3018,0.3636
BloodImage_00347.jpg,RBC,0.81,0.4888,0.3166,0.3881
BloodImage_00347.jpg,RBC,0.7822,0.5904,0.3136,0.3566
BloodImage_00347.jpg,RBC,0.5024,0.3775,0.3254,0.3322
BloodImage_00347.jpg,RBC,0.9539,0.2802,0.2367,0.4126
BloodImage_00347.jpg,RBC,0.9356,0.0749,0.2988,0.2378
BloodImage_00347.jpg,RBC,0.7957,0.0749,0.2988,0.2378
BloodImage_00347.jpg,RBC,0.6002,0.0995,0.2988,0.3182
BloodImage_00347.jpg,RBC,0.748,0.2406,0.2929,0.3392
BloodImage_00347.jpg,RBC,0.4412,0.3369,0.2929,0.3392
BloodImage_00347.jpg,RBC,0.1932,0.2,0.2929,0.3392
BloodImage_00347.jpg,RBC,0.1121,0.6428,0.3166,0.3881
BloodImage_00347.jpg,RBC,0.4857,0.5754,0.2988,0.2517
BloodImage_00347.jpg,RBC,0.9475,0.6096,0.2604,0.3636
BloodImage_00347.jpg,WBC,0.632,0.8021,0.4645,0.5455
BloodImage_00348.jpg,RBC,0.4165,0.8588,0.284,0.3601
BloodImage_00348.jpg,RBC,0.7655,0.723,0.2515,0.3077
BloodImage_00348.jpg,RBC,0.2599,0.5797,0.358,0.3566
BloodImage_00348.jpg,RBC,0.5262,0.5529,0.3432,0.3112
BloodImage_00348.jpg,RBC,0.9181,0.6963,0.3107,0.2972
BloodImage_00348.jpg,RBC,0.8927,0.9358,0.3402,0.2972
BloodImage_00348.jpg,RBC,0.2361,0.9551,0.3284,0.2343
BloodImage_00348.jpg,RBC,0.1049,0.8481,0.3491,0.3042
BloodImage_00348.jpg,RBC,0.6701,0.3604,0.287,0.3671
BloodImage_00348.jpg,RBC,0.8068,0.3754,0.2574,0.3741
BloodImage_00348.jpg,RBC,0.527,0.2941,0.2574,0.3741
BloodImage_00348.jpg,RBC,0.62,0.6834,0.3254,0.3252
BloodImage_00348.jpg,RBC,0.961,0.5144,0.2101,0.3182
BloodImage_00348.jpg,RBC,0.7178,0.9294,0.3343,0.3182
BloodImage_00348.jpg,WBC,0.283,0.2481,0.6864,0.7622
BloodImage_00349.jpg,RBC,0.713,0.2396,0.287,0.4476
BloodImage_00349.jpg,RBC,0.907,0.5144,0.2988,0.3671
BloodImage_00349.jpg,RBC,0.8323,0.0952,0.3166,0.3042
BloodImage_00349.jpg,RBC,0.3068,0.4856,0.3195,0.3357
BloodImage_00349.jpg,RBC,0.3951,0.8663,0.3225,0.3986
BloodImage_00349.jpg,RBC,0.628,0.8727,0.3018,0.3217
BloodImage_00349.jpg,RBC,0.2989,0.6802,0.3195,0.3357
BloodImage_00349.jpg,RBC,0.2472,0.9005,0.3284,0.4056
BloodImage_00349.jpg,RBC,0.4889,0.3273,0.3284,0.2587
BloodImage_00349.jpg,RBC,0.4237,0.1241,0.1923,0.3986
BloodImage_00349.jpg,RBC,0.8871,0.2674,0.2722,0.3147
BloodImage_00349.jpg,RBC,0.7941,0.8535,0.2811,0.3427
BloodImage_00349.jpg,RBC,0.0739,0.6278,0.2692,0.3671
BloodImage_00349.jpg,WBC,0.4936,0.6128,0.642,0.7378
BloodImage_00350.jpg,WBC,0.469,0.8182,0.6923,0.6818
BloodImage_00351.jpg,RBC,0.2734,0.3519,0.3373,0.3951
BloodImage_00351.jpg,RBC,0.1542,0.1733,0.2959,0.3916
BloodImage_00351.jpg,RBC,0.4141,0.262,0.2041,0.3531
BloodImage_00351.jpg,RBC,0.4134,0.4963,0.3314,0.3846
BloodImage_00351.jpg,RBC,0.3831,0.7091,0.2899,0.3462
BloodImage_00351.jpg,RBC,0.5652,0.6406,0.3284,0.3671
BloodImage_00351.jpg,RBC,0.9038,0.8802,0.3817,0.4091
BloodImage_00351.jpg,RBC,0.1169,0.6032,0.2988,0.3636
BloodImage_00351.jpg,RBC,0.1661,0.7583,0.3639,0.4371
BloodImage_00351.jpg,RBC,0.5835,0.4053,0.3136,0.3531
BloodImage_00351.jpg,RBC,0.8291,0.1872,0.3935,0.2972
BloodImage_00351.jpg,RBC,0.5819,0.093,0.3373,0.2972
BloodImage_00351.jpg,RBC,0.4293,0.0877,0.2781,0.2797
BloodImage_00351.jpg,RBC,0.6836,0.8984,0.3491,0.4196
BloodImage_00351.jpg,Platelets,0.2591,0.7283,0.0947,0.1014
BloodImage_00351.jpg,Platelets,0.3521,0.893,0.1272,0.1434
BloodImage_00351.jpg,WBC,0.7933,0.5144,0.7101,0.9056
BloodImage_00352.jpg,RBC,0.5946,0.1401,0.3432,0.3182
BloodImage_00352.jpg,RBC,0.151,0.307,0.3609,0.3531
BloodImage_00352.jpg,RBC,0.1486,0.5337,0.3166,0.3252
BloodImage_00352.jpg,RBC,0.2639,0.5337,0.3432,0.4441
BloodImage_00352.jpg,RBC,0.4141,0.5754,0.1568,0.4685
BloodImage_00352.jpg,RBC,0.4642,0.6888,0.2959,0.3706
BloodImage_00352.jpg,RBC,0.155,0.862,0.3107,0.3776
BloodImage_00352.jpg,RBC,0.6161,0.3594,0.4408,0.3217
BloodImage_00352.jpg,RBC,0.8911,0.4203,0.3107,0.4231
BloodImage_00352.jpg,RBC,0.4078,0.9465,0.3757,0.2622
BloodImage_00352.jpg,RBC,0.3021,0.8021,0.2544,0.3986
BloodImage_00352.jpg,RBC,0.2814,0.1401,0.3432,0.3671
BloodImage_00352.jpg,WBC,0.7361,0.6556,1.0,0.8776
BloodImage_00353.jpg,RBC,0.1693,0.8385,0.3225,0.4196
BloodImage_00353.jpg,RBC,0.3935,0.7818,0.4231,0.3531
BloodImage_00353.jpg,RBC,0.1479,0.2182,0.3491,0.3776
BloodImage_00353.jpg,RBC,0.6025,0.2053,0.3491,0.3776
BloodImage_00353.jpg,RBC,0.4189,0.3059,0.3521,0.4196
BloodImage_00353.jpg,RBC,0.9308,0.5251,0.2929,0.3462
BloodImage_00353.jpg,RBC,0.2138,0.4834,0.3047,0.3636
BloodImage_00353.jpg,RBC,0.2591,0.3989,0.2485,0.2972
BloodImage_00353.jpg,RBC,0.3911,0.5476,0.3373,0.3147
BloodImage_00353.jpg,RBC,0.3045,0.1283,0.2633,0.3217
BloodImage_00353.jpg,RBC,0.8871,0.2599,0.3373,0.3392
BloodImage_00353.jpg,RBC,0.0644,0.4278,0.2337,0.4126
BloodImage_00353.jpg,RBC,0.8196,0.4449,0.1805,0.2238
BloodImage_00353.jpg,WBC,0.62,0.6706,0.7574,0.8566
BloodImage_00354.jpg,RBC,0.6669,0.2053,0.2988,0.3916
BloodImage_00354.jpg,RBC,0.8323,0.4535,0.2988,0.3916
BloodImage_00354.jpg,RBC,0.8068,0.7102,0.3639,0.3776
BloodImage_00354.jpg,RBC,0.9332,0.8834,0.3136,0.3427
BloodImage_00354.jpg,RBC,0.7281,0.9102,0.3136,0.3811
BloodImage_00354.jpg,RBC,0.9531,0.3219,0.2396,0.3741
BloodImage_00354.jpg,RBC,0.8196,0.0963,0.2751,0.3077
BloodImage_00354.jpg,RBC,0.5,0.8513,0.2219,0.3846
BloodImage_00354.jpg,RBC,0.4277,0.8503,0.355,0.3182
BloodImage_00354.jpg,RBC,0.2361,0.8556,0.3107,0.3846
BloodImage_00354.jpg,RBC,0.6669,0.3936,0.2692,0.2867
BloodImage_00354.jpg,RBC,0.3704,0.1572,0.2959,0.3252
BloodImage_00354.jpg,RBC,0.1447,0.5294,0.2959,0.3252
BloodImage_00354.jpg,RBC,0.2456,0.138,0.287,0.3811
BloodImage_00354.jpg,RBC,0.1312,0.3241,0.3343,0.4021
BloodImage_00354.jpg,WBC,0.38,0.5508,0.7219,0.8357
BloodImage_00355.jpg,RBC,0.1375,0.4064,0.3521,0.3846
BloodImage_00355.jpg,RBC,0.3967,0.6374,0.3402,0.4895
BloodImage_00355.jpg,RBC,0.2011,0.169,0.3521,0.3846
BloodImage_00355.jpg,RBC,0.527,0.4802,0.2929,0.3951
BloodImage_00355.jpg,RBC,0.5111,0.8406,0.2988,0.3846
BloodImage_00355.jpg,RBC,0.1948,0.6321,0.3284,0.3462
BloodImage_00355.jpg,RBC,0.1884,0.7626,0.3284,0.3462
BloodImage_00355.jpg,RBC,0.6208,0.0877,0.3225,0.2797
BloodImage_00355.jpg,RBC,0.8617,0.3251,0.2899,0.3287
BloodImage_00355.jpg,RBC,0.7472,0.2021,0.2189,0.3112
BloodImage_00355.jpg,RBC,0.8196,0.1027,0.2337,0.3287
BloodImage_00355.jpg,RBC,0.9499,0.1519,0.2515,0.3636
BloodImage_00355.jpg,RBC,0.527,0.2428,0.3047,0.3182
BloodImage_00355.jpg,RBC,0.6836,0.3968,0.355,0.2972
BloodImage_00355.jpg,Platelets,0.403,0.923,0.145,0.1434
BloodImage_00355.jpg,Platelets,0.2568,0.493,0.1272,0.1434
BloodImage_00355.jpg,Platelets,0.4467,0.0578,0.1124,0.1469
BloodImage_00355.jpg,Platelets,0.6955,0.293,0.1095,0.1259
BloodImage_00355.jpg,WBC,0.7122,0.692,0.6982,0.7867
BloodImage_00356.jpg,RBC,0.5366,0.7829,0.3462,0.3916
BloodImage_00356.jpg,RBC,0.6868,0.4984,0.3491,0.2937
BloodImage_00356.jpg,RBC,0.7957,0.8588,0.3166,0.3252
BloodImage_00356.jpg,RBC,0.8847,0.4503,0.3107,0.3811
BloodImage_00356.jpg,RBC,0.8736,0.7465,0.2988,0.3217
BloodImage_00356.jpg,RBC,0.7401,0.9551,0.2751,0.2343
BloodImage_00356.jpg,RBC,0.1598,0.8588,0.2456,0.3392
BloodImage_00356.jpg,RBC,0.4014,0.354,0.2929,0.3322
BloodImage_00356.jpg,RBC,0.8529,0.1166,0.2929,0.3322
BloodImage_00356.jpg,RBC,0.6677,0.3005,0.3491,0.3252
BloodImage_00356.jpg,RBC,0.1248,0.1273,0.2929,0.3322
BloodImage_00356.jpg,RBC,0.2353,0.3144,0.3077,0.3147
BloodImage_00356.jpg,RBC,0.4444,0.1144,0.3047,0.3462
BloodImage_00356.jpg,RBC,0.6025,0.0856,0.3195,0.2727
BloodImage_00356.jpg,RBC,0.2758,0.107,0.2811,0.3427
BloodImage_00356.jpg,RBC,0.0851,0.5144,0.3107,0.3112
BloodImage_00356.jpg,WBC,0.3275,0.6909,0.5266,0.6503
BloodImage_00357.jpg,RBC,0.0755,0.6449,0.2515,0.3671
BloodImage_00357.jpg,RBC,0.4237,0.1348,0.3343,0.3846
BloodImage_00357.jpg,RBC,0.3291,0.7241,0.2899,0.3881
BloodImage_00357.jpg,RBC,0.1979,0.9401,0.2456,0.2832
BloodImage_00357.jpg,RBC,0.9293,0.138,0.2988,0.3601
BloodImage_00357.jpg,RBC,0.7218,0.2759,0.2663,0.3077
BloodImage_00357.jpg,RBC,0.4825,0.5882,0.3343,0.3497
BloodImage_00357.jpg,RBC,0.5159,0.7337,0.3343,0.3497
BloodImage_00357.jpg,RBC,0.2194,0.5048,0.3195,0.3986
BloodImage_00357.jpg,RBC,0.3323,0.4578,0.3195,0.3986
BloodImage_00357.jpg,RBC,0.3227,0.1198,0.3136,0.3846
BloodImage_00357.jpg,RBC,0.6089,0.8471,0.2959,0.2448
BloodImage_00357.jpg,RBC,0.0723,0.3337,0.2633,0.3077
BloodImage_00357.jpg,WBC,0.8013,0.6834,0.716,0.8007
BloodImage_00359.jpg,RBC,0.4364,0.5957,0.2929,0.3182
BloodImage_00359.jpg,RBC,0.8307,0.5604,0.2337,0.2797
BloodImage_00359.jpg,RBC,0.6558,0.5005,0.3225,0.3706
BloodImage_00359.jpg,RBC,0.6192,0.9027,0.3225,0.3706
BloodImage_00359.jpg,RBC,0.438,0.8663,0.3225,0.3706
BloodImage_00359.jpg,RBC,0.6884,0.7027,0.3254,0.3462
BloodImage_00359.jpg,RBC,0.7424,0.1679,0.2604,0.3252
BloodImage_00359.jpg,RBC,0.9094,0.7198,0.3373,0.3322
BloodImage_00359.jpg,RBC,0.12,0.261,0.3166,0.3427
BloodImage_00359.jpg,RBC,0.2774,0.2578,0.2929,0.3182
BloodImage_00359.jpg,RBC,0.438,0.1519,0.3047,0.3706
BloodImage_00359.jpg,RBC,0.5986,0.2813,0.2988,0.4091
BloodImage_00359.jpg,RBC,0.9491,0.2193,0.2544,0.4371
BloodImage_00359.jpg,RBC,0.306,0.0706,0.2929,0.2238
BloodImage_00359.jpg,WBC,0.1749,0.6663,0.645,0.7727
BloodImage_00360.jpg,RBC,0.1447,0.6449,0.2899,0.4161
BloodImage_00360.jpg,RBC,0.1638,0.2471,0.2899,0.4161
BloodImage_00360.jpg,RBC,0.31,0.6941,0.2899,0.4161
BloodImage_00360.jpg,RBC,0.8021,0.7904,0.3284,0.4091
BloodImage_00360.jpg,RBC,0.4006,0.4225,0.3077,0.3881
BloodImage_00360.jpg,RBC,0.4118,0.2203,0.3195,0.3077
BloodImage_00360.jpg,RBC,0.9197,0.6086,0.2929,0.3252
BloodImage_00360.jpg,RBC,0.4404,0.9155,0.3373,0.3566
BloodImage_00360.jpg,RBC,0.2901,0.9348,0.2929,0.3007
BloodImage_00360.jpg,RBC,0.624,0.3775,0.3757,0.3322
BloodImage_00360.jpg,RBC,0.5493,0.0909,0.3225,0.2902
BloodImage_00360.jpg,WBC,0.5747,0.6695,0.6834,0.7133
BloodImage_00360.jpg,Platelets,0.9221,0.754,0.0947,0.1364
BloodImage_00361.jpg,RBC,0.8029,0.4439,0.284,0.3042
BloodImage_00361.jpg,RBC,0.8641,0.6545,0.2515,0.3147
BloodImage_00361.jpg,RBC,0.9618,0.7583,0.2071,0.3601
BloodImage_00361.jpg,RBC,0.8355,0.8535,0.3166,0.3217
BloodImage_00361.jpg,RBC,0.1431,0.7626,0.2722,0.3252
BloodImage_00361.jpg,RBC,0.1296,0.9337,0.3343,0.2972
BloodImage_00361.jpg,RBC,0.2901,0.7144,0.3639,0.4196
BloodImage_00361.jpg,RBC,0.3347,0.416,0.287,0.3811
BloodImage_00361.jpg,RBC,0.093,0.0941,0.2337,0.3007
BloodImage_00361.jpg,RBC,0.3235,0.1968,0.2988,0.3147
BloodImage_00361.jpg,RBC,0.4372,0.9572,0.2544,0.2273
BloodImage_00361.jpg,RBC,0.2281,0.2096,0.287,0.4196
BloodImage_00361.jpg,RBC,0.965,0.5433,0.1953,0.3217
BloodImage_00361.jpg,RBC,0.434,0.5701,0.284,0.3042
BloodImage_00361.jpg,WBC,0.535,0.3294,0.7189,0.7972
BloodImage_00362.jpg,RBC,0.4229,0.6984,0.3195,0.3671
BloodImage_00362.jpg,RBC,0.2671,0.6321,0.284,0.3601
BloodImage_00362.jpg,RBC,0.461,0.446,0.284,0.3601
BloodImage_00362.jpg,RBC,0.2234,0.4,0.3284,0.3776
BloodImage_00362.jpg,RBC,0.8975,0.323,0.3284,0.3776
BloodImage_00362.jpg,RBC,0.3092,0.1219,0.3284,0.3776
BloodImage_00362.jpg,RBC,0.725,0.3369,0.3787,0.3951
BloodImage_00362.jpg,RBC,0.6351,0.385,0.4763,0.3077
BloodImage_00362.jpg,RBC,0.6852,0.6374,0.4201,0.3497
BloodImage_00362.jpg,RBC,0.8211,0.7251,0.3343,0.3706
BloodImage_00362.jpg,RBC,0.8466,0.939,0.2988,0.2867
BloodImage_00362.jpg,WBC,0.194,0.877,0.5621,0.4895
BloodImage_00364.jpg,RBC,0.3625,0.3198,0.2485,0.3322
BloodImage_00364.jpg,RBC,0.8935,0.354,0.2485,0.3322
BloodImage_00364.jpg,RBC,0.9507,0.7455,0.2485,0.3322
BloodImage_00364.jpg,RBC,0.3219,0.539,0.3343,0.3636
BloodImage_00364.jpg,RBC,0.4825,0.4866,0.2988,0.3741
BloodImage_00364.jpg,RBC,0.3736,0.7401,0.2722,0.3776
BloodImage_00364.jpg,RBC,0.7472,0.6406,0.3077,0.3741
BloodImage_00364.jpg,RBC,0.1391,0.6096,0.2988,0.3427
BloodImage_00364.jpg,RBC,0.221,0.0973,0.3669,0.3112
BloodImage_00364.jpg,RBC,0.6304,0.9497,0.358,0.2517
BloodImage_00364.jpg,RBC,0.6335,0.4374,0.2988,0.3741
BloodImage_00364.jpg,RBC,0.9364,0.539,0.3018,0.2657
BloodImage_00364.jpg,RBC,0.1638,0.339,0.3077,0.4091
BloodImage_00364.jpg,RBC,0.1987,0.8118,0.3018,0.3811
BloodImage_00364.jpg,Platelets,0.3188,0.8995,0.1391,0.1573
BloodImage_00364.jpg,WBC,0.6916,0.1743,0.6509,0.5629
BloodImage_00365.jpg,RBC,0.3998,0.8225,0.3047,0.3392
BloodImage_00365.jpg,RBC,0.0692,0.8963,0.2515,0.3427
BloodImage_00365.jpg,RBC,0.5501,0.3273,0.4438,0.2797
BloodImage_00365.jpg,RBC,0.3649,0.6182,0.3698,0.2797
BloodImage_00365.jpg,RBC,0.4738,0.1465,0.355,0.3112
BloodImage_00365.jpg,RBC,0.186,0.1241,0.3077,0.3566
BloodImage_00365.jpg,RBC,0.5676,0.6503,0.3136,0.3706
BloodImage_00365.jpg,RBC,0.7202,0.5775,0.3432,0.3497
BloodImage_00365.jpg,RBC,0.7591,0.7604,0.358,0.3601
BloodImage_00365.jpg,RBC,0.9181,0.339,0.3284,0.3881
BloodImage_00365.jpg,RBC,0.907,0.5144,0.2692,0.3881
BloodImage_00365.jpg,RBC,0.6025,0.9508,0.2959,0.2483
BloodImage_00365.jpg,Platelets,0.8521,0.9102,0.1361,0.1434
BloodImage_00365.jpg,Platelets,0.9944,0.6717,0.0858,0.1049
BloodImage_00365.jpg,WBC,0.1343,0.4075,0.4941,0.6888
BloodImage_00365.jpg,Platelets,0.035,0.0588,0.1065,0.1014
BloodImage_00366.jpg,RBC,0.6335,0.3861,0.3284,0.3531
BloodImage_00366.jpg,RBC,0.6113,0.6684,0.3284,0.3531
BloodImage_00366.jpg,RBC,0.6685,0.8652,0.3284,0.3531
BloodImage_00366.jpg,RBC,0.3156,0.2684,0.3284,0.3531
BloodImage_00366.jpg,RBC,0.1789,0.1251,0.2396,0.2832
BloodImage_00366.jpg,RBC,0.306,0.6406,0.2988,0.3462
BloodImage_00366.jpg,RBC,0.1868,0.6856,0.2988,0.3462
BloodImage_00366.jpg,RBC,0.2901,0.8428,0.3107,0.3217
BloodImage_00366.jpg,RBC,0.8291,0.2717,0.3107,0.3217
BloodImage_00366.jpg,RBC,0.8029,0.6513,0.3609,0.3531
BloodImage_00366.jpg,RBC,0.934,0.477,0.3107,0.4266
BloodImage_00366.jpg,RBC,0.6367,0.1134,0.3107,0.3217
BloodImage_00366.jpg,RBC,0.7003,0.1369,0.3107,0.3217
BloodImage_00366.jpg,RBC,0.9245,0.7979,0.3107,0.3217
BloodImage_00366.jpg,WBC,0.1176,0.4011,0.432,0.7448
BloodImage_00366.jpg,Platelets,0.3068,0.4845,0.1124,0.1643
BloodImage_00367.jpg,RBC,0.5334,0.9059,0.2988,0.3951
BloodImage_00367.jpg,RBC,0.6979,0.8695,0.3136,0.3252
BloodImage_00367.jpg,RBC,0.5525,0.2503,0.3225,0.3497
BloodImage_00367.jpg,RBC,0.7146,0.1647,0.3402,0.4196
BloodImage_00367.jpg,RBC,0.5612,0.6738,0.3373,0.3287
BloodImage_00367.jpg,RBC,0.4165,0.0963,0.3491,0.3077
BloodImage_00367.jpg,RBC,0.6153,0.493,0.2485,0.3671
BloodImage_00367.jpg,RBC,0.9324,0.1144,0.3047,0.3671
BloodImage_00367.jpg,RBC,0.7424,0.4267,0.3077,0.3741
BloodImage_00367.jpg,RBC,0.775,0.6556,0.3047,0.3392
BloodImage_00367.jpg,RBC,0.2719,0.2257,0.3018,0.3741
BloodImage_00367.jpg,RBC,0.899,0.3947,0.2811,0.3531
BloodImage_00367.jpg,RBC,0.899,0.8503,0.3402,0.2972
BloodImage_00367.jpg,RBC,0.0684,0.3219,0.2485,0.3811
BloodImage_00367.jpg,WBC,0.1955,0.7134,0.5917,0.7448
BloodImage_00367.jpg,Platelets,0.5397,0.492,0.1036,0.1469
BloodImage_00368.jpg,RBC,0.5223,0.8695,0.4053,0.3322
BloodImage_00368.jpg,RBC,0.5556,0.7134,0.2751,0.3182
BloodImage_00368.jpg,RBC,0.7933,0.8406,0.3491,0.3427
BloodImage_00368.jpg,RBC,0.6606,0.2203,0.3047,0.3427
BloodImage_00368.jpg,RBC,0.4515,0.2824,0.3136,0.3147
BloodImage_00368.jpg,RBC,0.4921,0.4428,0.2811,0.3007
BloodImage_00368.jpg,RBC,0.3052,0.1786,0.3787,0.3951
BloodImage_00368.jpg,RBC,0.7703,0.1027,0.2751,0.3287
BloodImage_00368.jpg,RBC,0.8593,0.108,0.3402,0.3462
BloodImage_00368.jpg,RBC,0.6979,0.5893,0.432,0.4091
